Ciqual AGB,Groupe d'aliment,Sous-groupe d'aliment,Nom Français,LCI Name,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux
26108,"viandes, œufs, poissons",poissons crus,"Capelan, cru","Capelin, raw",1.5730902,9.3820332,1.6819824e-06,0.2626502,0.18896956,1.960471e-06,4.3759972e-08,5.1158628e-09,0.2545013,0.00034024927,0.062795312,0.68271939,53.638802,11.888689,0.34879031,125.48778,5.6353865e-05
26157,"viandes, œufs, poissons",poissons crus,"Carangue, cru","Crevalle jack, raw",0.8453441100000001,4.6897753,1.575334e-06,0.26122007,0.068902788,7.2800993e-07,9.8830056e-08,3.4227121e-09,0.093908666,0.00078759668,0.022693936,0.24433997,34.114451,11.927476,0.48275927,64.149063,0.00016728443
26084,"viandes, œufs, poissons",poissons crus,"Cardine franche, crue","Megrim, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
27003,"viandes, œufs, poissons",poissons crus,"Carpe, crue, élevage","Carp, raw, farmed",1.3951751,6.167835,1.8541566e-06,1.8259492,0.027455923,3.3130083e-07,7.0912103e-08,3.2808913e-09,0.037258297,0.021150196,0.10092,0.12928271,115.859208,107.92241,36.531754,98.601169,5.5682995e-05
26236,"viandes, œufs, poissons",poissons crus,"Chinchard gras, cru","Horse mackerel, oily (autumn, winter), raw",0.35848374,2.6229013,1.5944675e-06,0.21958834,0.031341633,3.2032942e-07,1.7988281e-08,1.2176818e-09,0.039884734,0.00018777699,0.010112403,0.10882355,14.4511365,7.1458514,0.21090821,37.160986,4.3172864e-05
26235,"viandes, œufs, poissons",poissons crus,"Chinchard maigre, cru","Horse mackerel, lean (spring, summer), raw",0.35848374,2.6229013,1.5944675e-06,0.21958834,0.031341633,3.2032942e-07,1.7988281e-08,1.2176818e-09,0.039884734,0.00018777699,0.010112403,0.10882355,14.4511365,7.1458514,0.21090821,37.160986,4.3172864e-05
26113,"viandes, œufs, poissons",poissons crus,"Chinchard, cru","Horse mackerel, raw",0.35848374,2.6229013,1.5944675e-06,0.21958834,0.031341633,3.2032942e-07,1.7988281e-08,1.2176818e-09,0.039884734,0.00018777699,0.010112403,0.10882355,14.4511365,7.1458514,0.21090821,37.160986,4.3172864e-05
26127,"viandes, œufs, poissons",poissons crus,"Congre, cru","Conger, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26107,"viandes, œufs, poissons",poissons crus,"Corb, cru","Brown meagre, raw",0.8453441100000001,4.6897753,1.575334e-06,0.26122007,0.068902788,7.2800993e-07,9.8830056e-08,3.4227121e-09,0.093908666,0.00078759668,0.022693936,0.24433997,34.114451,11.927476,0.48275927,64.149063,0.00016728443
26159,"viandes, œufs, poissons",poissons crus,"Coulirou, cru","Bigeye scad, raw",0.35848374,2.6229013,1.5944675e-06,0.21958834,0.031341633,3.2032942e-07,1.7988281e-08,1.2176818e-09,0.039884734,0.00018777699,0.010112403,0.10882355,14.4511365,7.1458514,0.21090821,37.160986,4.3172864e-05
26103,"viandes, œufs, poissons",poissons crus,"Denté, cru","Common dentex, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26099,"viandes, œufs, poissons",poissons crus,"Dorade grise, ou daurade grise, ou griset, crue","Black seabream, raw",1.3090457,7.4751909,1.6470595e-06,0.26829562,0.1269912,1.3203571e-06,1.2706106e-07,4.922231e-09,0.17096461,0.0005584593,0.042133792,0.45450488,54.886771,13.115049,0.70728983,101.3854,0.00017644698
26109,"viandes, œufs, poissons",poissons crus,"Dorade rose, ou daurade rose, crue","Blackspot seabream, raw",1.3090457,7.4751909,1.6470595e-06,0.26829562,0.1269912,1.3203571e-06,1.2706106e-07,4.922231e-09,0.17096461,0.0005584593,0.042133792,0.45450488,54.886771,13.115049,0.70728983,101.3854,0.00017644698
26088,"viandes, œufs, poissons",poissons crus,"Dorade royale ou daurade ou vraie daurade, crue, élevage","Gilthead seabream, raw, farmed",1.9193001,12.333344,2.8949514e-06,1.5004811,0.06094989,7.0950982e-07,2.627938e-07,4.2000832e-09,0.064845071,0.00090228469,0.54877988,0.23286749,133.836579,183.49262,2.6162501,173.40036,5.123842e-05
26080,"viandes, œufs, poissons",poissons crus,"Dorade royale, ou daurade ou vraie daurade, crue, sauvage","Gilthead seabream, raw, wild",1.6548247,10.070177,1.6991513e-06,0.2780994,0.19677803,2.0423948e-06,4.8023925e-08,6.09767e-09,0.26427603,0.00041854362,0.065272843,0.70959092,57.717116,13.76672,0.41360685,134.56257,5.9502621e-05
26122,"viandes, œufs, poissons",poissons crus,"Églefin, cru","Haddock, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26241,"viandes, œufs, poissons",poissons crus,"Empereur, filet, sans peau, cru","Blue shark, fillet, without skin, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26083,"viandes, œufs, poissons",poissons crus,"Éperlan, cru","Pond smelt, raw",0.30786448,2.2762826,1.5281776e-06,0.21695737,0.024345543,2.461054e-07,1.9417087e-08,1.0451732e-09,0.030163249,0.00018242165,0.0077933875,0.083466716,13.1433793,6.7920405,0.21299921,33.467599,4.610787e-05
26082,"viandes, œufs, poissons",poissons crus,"Espadon, cru","Swordfish, raw",0.8453441100000001,4.6897753,1.575334e-06,0.26122007,0.068902788,7.2800993e-07,9.8830056e-08,3.4227121e-09,0.093908666,0.00078759668,0.022693936,0.24433997,34.114451,11.927476,0.48275927,64.149063,0.00016728443
26009,"viandes, œufs, poissons",poissons crus,"Flétan de l'Atlantique ou flétan blanc, cru","Atlantic halibut, raw",0.8453441100000001,4.6897753,1.575334e-06,0.26122007,0.068902788,7.2800993e-07,9.8830056e-08,3.4227121e-09,0.093908666,0.00078759668,0.022693936,0.24433997,34.114451,11.927476,0.48275927,64.149063,0.00016728443
26154,"viandes, œufs, poissons",poissons crus,"Flétan du Groënland ou flétan noir ou flétan commun, cru","Greenland halibut, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26128,"viandes, œufs, poissons",poissons crus,"Grenadier (de roche), cru","Roundnose grenadier, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26214,"viandes, œufs, poissons",poissons crus,"Grenadier bleu ou hoki de Nouvelle-Zélande, cru","Blue grenadier, raw",1.2171339,7.5901841,1.7363345e-06,0.25592704,0.13957747,1.4442527e-06,3.841445e-08,4.2213672e-09,0.18648685,0.00034631854,0.04623976,0.50242857,43.397208,11.727305,0.32558429,100.98586,6.0624417e-05
26219,"viandes, œufs, poissons",poissons crus,"Grondin perlon, cru","Tub gurnard, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26106,"viandes, œufs, poissons",poissons crus,"Grondin, cru","Red gurnard, raw",1.3090457,7.4751909,1.6470595e-06,0.26829562,0.1269912,1.3203571e-06,1.2706106e-07,4.922231e-09,0.17096461,0.0005584593,0.042133792,0.45450488,54.886771,13.115049,0.70728983,101.3854,0.00017644698
26238,"viandes, œufs, poissons",poissons crus,"Hareng gras, cru","Atlantic herring, oily, raw",0.36688501,2.6827837,1.5921806e-06,0.22014796,0.032327203,3.2996857e-07,1.8331884e-08,1.2480209e-09,0.041128251,0.00019051564,0.010431561,0.11229373,14.8570383,7.3196473,0.2129917,37.988467,4.3309232e-05
26237,"viandes, œufs, poissons",poissons crus,"Hareng maigre, cru","Atlantic herring, lean, raw",0.36688501,2.6827837,1.5921806e-06,0.22014796,0.032327203,3.2996857e-07,1.8331884e-08,1.2480209e-09,0.041128251,0.00019051564,0.010431561,0.11229373,14.8570383,7.3196473,0.2129917,37.988467,4.3309232e-05
26011,"viandes, œufs, poissons",poissons crus,"Hareng, cru","Atlantic herring, raw",0.36688501,2.6827837,1.5921806e-06,0.22014796,0.032327203,3.2996857e-07,1.8331884e-08,1.2480209e-09,0.041128251,0.00019051564,0.010431561,0.11229373,14.8570383,7.3196473,0.2129917,37.988467,4.3309232e-05
26213,"viandes, œufs, poissons",poissons crus,"Hoki, tout lieu de pêche, cru","Grenadier, from any fishing spot, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26240,"viandes, œufs, poissons",poissons crus,"Joëls (petits poissons entiers) pour friture, crus","Big-scale sand smelt (whole small fish), to fry, raw",0.22553373,1.8145746,1.516784e-06,0.21293658,0.01432258,1.419996e-07,1.5843665e-08,7.7557311e-10,0.01646792,0.00015825966,0.0044567266,0.047224314,10.1799619,6.4511492,0.19323678,27.552354,4.2700311e-05
26130,"viandes, œufs, poissons",poissons crus,"Julienne ou Lingue, crue","Ling, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26129,"viandes, œufs, poissons",poissons crus,"Lieu jaune ou colin, cru","Pollack, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26134,"viandes, œufs, poissons",poissons crus,"Lieu noir, cru","Saithe, raw",1.3306236,8.2895922,1.7638028e-06,0.2614001,0.15359119,1.5885275e-06,4.1500648e-08,4.6231292e-09,0.20527821,0.000372124,0.050892126,0.5530924,47.519392,12.69359,0.34388314,109.86671,6.2949583e-05
26047,"viandes, œufs, poissons",poissons crus,"Lieu noir, surgelé, cru","Saithe, frozen, raw",1.3385398,8.5450688,3.1672858e-07,0.51887191,0.15473207,1.6033272e-06,4.4442139e-08,4.7161301e-09,0.20687849,0.0011333602,0.051148946,0.55611054,50.06461299999999,13.930024,0.41534235,121.01503,3.2216872e-05
26006,"viandes, œufs, poissons",poissons crus,"Lieu ou colin d'Alaska, cru","Alaska pollock, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26057,"viandes, œufs, poissons",poissons crus,"Limande, crue","Common dab, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26135,"viandes, œufs, poissons",poissons crus,"Limande-sole, crue","Lemon sole, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26194,"viandes, œufs, poissons",poissons crus,"Lingue bleue ou Lingue, crue","Blue ling, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26018,"viandes, œufs, poissons",poissons crus,"Lotte ou baudroie, crue","Anglerfish, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26172,"viandes, œufs, poissons",poissons crus,"Loup tacheté, cru",Spotted wolffish,1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26102,"viandes, œufs, poissons",poissons crus,"Maquereau espagnol ou maquereau blanc ou billard, cru","Atlantic chub mackerel, raw",0.35848374,2.6229013,1.5944675e-06,0.21958834,0.031341633,3.2032942e-07,1.7988281e-08,1.2176818e-09,0.039884734,0.00018777699,0.010112403,0.10882355,14.4511365,7.1458514,0.21090821,37.160986,4.3172864e-05
26051,"viandes, œufs, poissons",poissons crus,"Maquereau, cru","Mackerel, raw",0.35848374,2.6229013,1.5944675e-06,0.21958834,0.031341633,3.2032942e-07,1.7988281e-08,1.2176818e-09,0.039884734,0.00018777699,0.010112403,0.10882355,14.4511365,7.1458514,0.21090821,37.160986,4.3172864e-05
26095,"viandes, œufs, poissons",poissons crus,"Merlan, cru","Whiting, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26233,"viandes, œufs, poissons",poissons crus,"Merlu blanc du Cap, surgelé, cru","Shallow-water Cape hake, raw",1.2722924,8.052071,1.7397886e-06,0.29910503,0.14133185,1.4662768e-06,4.353294e-08,4.3977796e-09,0.18871828,0.001141691,0.046708144,0.50704079,46.652343,13.408022,0.41635185,110.54234,6.3363409e-05
26044,"viandes, œufs, poissons",poissons crus,"Merlu, cru","European hake, raw",1.2171339,7.5901841,1.7363345e-06,0.25592704,0.13957747,1.4442527e-06,3.841445e-08,4.2213672e-09,0.18648685,0.00034631854,0.04623976,0.50242857,43.397208,11.727305,0.32558429,100.98586,6.0624417e-05
26048,"viandes, œufs, poissons",poissons crus,"Merlu, filet, surgelé, cru","Hake, fillet, frozen, raw",1.22505,7.8456607,2.8926028e-07,0.51339884,0.14071836,1.4590523e-06,4.1355941e-08,4.314368e-09,0.18808713,0.0011075548,0.04649658,0.50544672,45.94243,12.963739,0.3970435,112.13418,2.9891706e-05
26178,"viandes, œufs, poissons",poissons crus,"Mérou, cru","Grouper, raw",0.8453441100000001,4.6897753,1.575334e-06,0.26122007,0.068902788,7.2800993e-07,9.8830056e-08,3.4227121e-09,0.093908666,0.00078759668,0.022693936,0.24433997,34.114451,11.927476,0.48275927,64.149063,0.00016728443
26098,"viandes, œufs, poissons",poissons crus,"Morue, salée, sèche","Cod, salted, dried",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26091,"viandes, œufs, poissons",poissons crus,"Mulet, cru","Mullet, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26171,"viandes, œufs, poissons",poissons crus,"Omble chevalier, cru","Arctic char, raw",3.161072,5.3978844,1.9056502e-06,1.694338,0.02601914,3.4435752e-07,5.4641534e-08,2.4633945e-09,0.034271777,0.023749771,0.093647654,0.11958303,140.982043,105.25746,274.06842,93.153945,5.4972933e-05
26166,"viandes, œufs, poissons",poissons crus,"Orphie commune, crue","Garfish, raw",0.30786448,2.2762826,1.5281776e-06,0.21695737,0.024345543,2.461054e-07,1.9417087e-08,1.0451732e-09,0.030163249,0.00018242165,0.0077933875,0.083466716,13.1433793,6.7920405,0.21299921,33.467599,4.610787e-05
27017,"viandes, œufs, poissons",poissons crus,"Pangasius ou Poisson-chat, cru","Brown bullhead, raw",1.9193001,12.333344,2.8949514e-06,1.5004811,0.06094989,7.0950982e-07,2.627938e-07,4.2000832e-09,0.064845071,0.00090228469,0.54877988,0.23286749,133.836579,183.49262,2.6162501,173.40036,5.123842e-05
27025,"viandes, œufs, poissons",poissons crus,"Perche du Nil, crue","Nile perch, raw",1.3951751,6.167835,1.8541566e-06,1.8259492,0.027455923,3.3130083e-07,7.0912103e-08,3.2808913e-09,0.037258297,0.021150196,0.10092,0.12928271,115.859208,107.92241,36.531754,98.601169,5.5682995e-05
27010,"viandes, œufs, poissons",poissons crus,"Perche, crue","European perch, raw",3.161072,5.3978844,1.9056502e-06,1.694338,0.02601914,3.4435752e-07,5.4641534e-08,2.4633945e-09,0.034271777,0.023749771,0.093647654,0.11958303,140.982043,105.25746,274.06842,93.153945,5.4972933e-05
26055,"viandes, œufs, poissons",poissons crus,"Plie commune, crue","European plaice, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26052,"viandes, œufs, poissons",poissons crus,"Raie, crue","Ray, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26063,"viandes, œufs, poissons",poissons crus,"Rascasse, crue","Spiny scorpionfish, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26162,"viandes, œufs, poissons",poissons crus,"Requin, cru","Shark, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26085,"viandes, œufs, poissons",poissons crus,"Rouget-barbet de roche, cru","Surmullet or red mullet, raw",1.3090457,7.4751909,1.6470595e-06,0.26829562,0.1269912,1.3203571e-06,1.2706106e-07,4.922231e-09,0.17096461,0.0005584593,0.042133792,0.45450488,54.886771,13.115049,0.70728983,101.3854,0.00017644698
26110,"viandes, œufs, poissons",poissons crus,"Rouget-barbet de roche, vapeur","Surmullet or red mullet, steamed",1.6317364,9.2154936,2.0147835e-06,0.86544069,0.15539423,1.618237e-06,1.5969048e-07,6.1151541e-09,0.20937073,0.0007186868,0.05156626,0.55594801,67.749138,16.610879,0.89617068,135.72016,0.00021957581
26244,"viandes, œufs, poissons",poissons crus,"Rouget-barbet, filet avec peau, surgelé, cru (Thaïlande, Sénégal…)","Surmullet or red mullet, fillet with skin, frozen, raw (from Thailand or Senegal)",1.3592056,8.071007,2.0739219e-07,0.52838611,0.13448068,1.3444469e-06,1.3164589e-07,5.168811e-09,0.17933289,0.0013379829,0.044503027,0.48068051,59.609194,14.695701,0.78930567,116.74287,0.00014680878
26074,"viandes, œufs, poissons",poissons crus,"Roussette ou petite roussette ou saumonette, crue","Nursehound or lesser spotted dogfish, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26153,"viandes, œufs, poissons",poissons crus,"Sabre, cru","Largehead hairtail, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26104,"viandes, œufs, poissons",poissons crus,"Saint-Pierre, cru","John dory, raw",1.9828143,12.045526,1.7482727e-06,0.29414188,0.23794522,2.4681771e-06,5.6458301e-08,7.3278897e-09,0.31970815,0.00048735015,0.078948945,0.85849993,69.296717,16.202551,0.47018112,160.08611,6.4089045e-05
26065,"viandes, œufs, poissons",poissons crus,"Sardine, crue","European pilchard or sardine, raw",0.30786448,2.2762826,1.5281776e-06,0.21695737,0.024345543,2.461054e-07,1.9417087e-08,1.0451732e-09,0.030163249,0.00018242165,0.0077933875,0.083466716,13.1433793,6.7920405,0.21299921,33.467599,4.610787e-05
26036,"viandes, œufs, poissons",poissons crus,"Saumon, cru, élevage","Salmon, raw, farmed",0.7445709300000001,5.5548445,1.8075885e-06,0.87614555,0.027092657,3.7174156e-07,9.678819e-08,5.1596632e-09,0.042879819,0.001260969,0.072174758,0.16614634,101.847209,224.83175,1.116549,69.833266,8.5400443e-05
